country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Brazil,1958,BRA,68735928,202937303040.0,,,,,,,,,,,,,,,,8.056,1.045,203.885,14.014,,,,,,,,,,,,,,,,,,,,,,,,89.873,1.645,50.554,3.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.207,13.398,418.427,28.761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1959,BRA,70880824,222726635520.0,,,,,,,,,,,,,,,,4.018,0.563,205.66,14.577,,,,,,,,,,,,,,,,,,,,,,,,42.333,1.471,69.777,4.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.666,7.094,505.853,35.855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1960,BRA,73092520,243618971648.0,,,,,,,,,,,,,,,,0.0,0.0,199.436,14.577,,,,,,,,,,,,,,,,,,,,,,,,25.293,1.251,84.78,6.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.527,9.153,615.769,45.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1961,BRA,75330008,264690958336.0,,,,,,,,,,,,,,,,2.575,0.375,198.496,14.953,,,,,,,,,,,,,,,,,,,,,,,,-1.495,-0.093,81.032,6.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.545,7.897,702.308,52.905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1962,BRA,77599224,282182189056.0,,,,,,,,,,,,,,,,4.937,0.738,202.205,15.691,,,,,,,,,,,,,,,,,,,,,,,,-3.036,-0.185,76.274,5.919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.001,-2.117,654.494,50.788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1963,BRA,79915560,283741028352.0,,,,,,,,,,,,,,,,12.759,2.002,221.396,17.693,,,,,,,,,,,,,,,,,,,,,,,,-1.566,-0.093,72.904,5.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.915,3.512,679.473,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1964,BRA,82262800,293385666560.0,,,,,,,,,,,,,,,,5.728,1.014,227.399,18.707,,,,,,,,,,,,,,,,,,,,,,,,5.765,0.336,74.907,6.162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.768,-3.675,615.41,50.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brazil,1965,BRA,84623752,300547047424.0,,,,,,,,,,,,238.444,20.178,,,4.916,0.92,231.923,19.626,,7.368,,,,,,3236.321,0.911,,,,,2344.756,198.422,,72.451,,,0.513,,,6.067,28.571,1.761,93.622,7.923,,0.187,,,,75.448,301.511,25.515,891.565,,27.549,,,75.448,0.0,0.0,891.565,,27.549,,,,,0.0,0.0,0.0,0.0,,0.0,,,177.731,,,2100.244,15.901,8.05,693.37,58.676,,64.896,,,,,,,,,,,,,273.87,,,75.448,,,891.565,,27.549,,,,,,,,,,,,,,,,
Brazil,1966,BRA,86979288,320583729152.0,,,,,,,,,,8.357,1.686,251.375,21.864,,,16.863,3.31,263.693,22.936,,7.318,,,,9.096,24.911,3435.072,0.932,8.991,17.84,,,2486.366,216.262,,72.382,16.941,0.087,0.6,,,6.903,15.351,1.216,105.069,9.139,,0.201,,9.371,7.07,82.518,320.835,27.906,948.706,,27.618,9.371,7.07,82.518,0.0,0.0,948.706,,27.618,,,,0.0,0.0,0.0,0.0,0.0,,0.0,9.04,16.067,193.798,,,2228.089,22.082,12.957,823.559,71.633,,64.863,,,,,,,,,,,,,298.78,9.371,7.07,82.518,,,948.706,,27.618,,,,,,,,,,,,,,,,
Brazil,1967,BRA,89323288,334149091328.0,,,,,,,,,,3.351,0.733,252.981,22.597,,,18.358,4.211,303.911,27.146,,7.299,,,,3.614,10.799,3465.827,0.926,3.239,7.005,,,2499.544,223.268,,72.12,13.044,0.078,0.679,,,7.598,10.9,0.996,113.464,10.135,,0.219,,4.598,3.794,86.312,326.779,29.189,966.283,,27.88,4.598,3.794,86.312,0.0,0.0,966.283,,27.88,,,,0.0,0.0,0.0,0.0,0.0,,0.0,3.196,6.194,199.992,,,2238.965,25.84,18.51,1009.171,90.143,,64.601,,,,,,,,,,,,,309.579,4.598,3.794,86.312,,,966.283,,27.88,,,,,,,,,,,,,,,,
Brazil,1968,BRA,91659248,366804795392.0,,,,,,,,,,-1.595,-0.361,242.6,22.237,,,11.27,3.059,329.543,30.206,,6.291,,,,14.183,43.907,3856.523,0.964,17.863,39.882,,,2870.959,263.15,,74.444,5.683,0.039,0.717,,,7.826,10.286,1.042,121.946,11.177,,0.203,,4.663,4.024,90.336,333.3,30.55,985.564,,25.556,4.663,4.024,90.336,0.0,0.0,985.564,,25.556,,,,0.0,0.0,0.0,0.0,0.0,,0.0,20.103,40.204,240.196,,,2620.534,9.883,8.909,1080.645,99.051,,67.951,,,,,,,,,,,,,353.486,4.663,4.024,90.336,,,985.564,,25.556,,,,,,,,,,,,,,,,
Brazil,1969,BRA,94000384,401601724416.0,,,,,,,,,,11.611,2.582,264.025,24.818,,,6.193,1.871,341.236,32.076,,6.433,,,,9.145,32.326,4104.366,0.961,9.877,25.992,,,3075.967,289.142,,74.944,5.392,0.039,0.756,,,8.042,26.528,2.965,150.453,14.143,,0.196,,7.011,6.334,96.67,347.786,32.692,1028.399,,25.056,7.011,6.334,96.67,0.0,0.0,1028.399,,25.056,,,,0.0,0.0,0.0,0.0,0.0,,0.0,9.73,23.372,263.568,,,2803.9,9.07,8.984,1149.309,108.035,,68.315,,,,,,,,,,,,,385.812,7.011,6.334,96.67,,,1028.399,,25.056,,,,,,,,,,,,,,,,
Brazil,1970,BRA,96369888,443496726528.0,,,37.408,3.605,,,,0.795,,14.209,3.526,294.125,28.345,,,0.878,0.282,335.768,32.358,,6.252,,,,17.509,67.552,4704.415,1.022,14.278,41.283,,,3428.714,330.425,,72.883,7.282,0.055,0.811,,,8.416,-94.265,-13.332,8.416,0.811,,0.179,,21.745,21.021,117.691,413.002,39.801,1221.244,,25.96,34.347,26.269,122.939,0.0,0.0,1275.7,,27.117,,,,0.0,0.0,0.0,0.0,0.0,,0.0,14.304,37.701,301.269,,,3126.173,-5.346,-5.776,1061.115,102.26,,66.452,1.643,0.515,,,,5.341,,17.049,,,0.362,,453.364,34.347,26.269,122.939,,,1275.7,,27.117,,,,,,,,,,,,,,,,
Brazil,1971,BRA,98766288,493683376128.0,-3.195,-0.115,35.334,3.49,,,,0.691,,0.662,0.188,288.888,28.532,,,9.551,3.091,358.913,35.449,,5.647,,,,11.44,51.863,5115.379,1.023,12.575,41.552,,,3766.228,371.976,,73.626,57.5,0.466,1.277,,,12.933,58.75,0.476,13.036,1.287,,0.253,,8.537,10.048,127.739,437.386,43.199,1293.346,,25.283,7.745,10.312,133.251,0.0,0.0,1349.152,,26.374,,,,0.0,0.0,0.0,0.0,0.0,,0.0,13.575,40.898,342.167,,,3464.406,4.677,4.782,1083.79,107.042,,67.725,2.022,0.633,,23.063,0.379,6.413,,20.472,,,0.4,,505.227,7.745,10.312,133.251,,,1349.152,,26.374,,,,,,,,,,,,,,,,
Brazil,1972,BRA,101194392,552789540864.0,23.334,0.814,42.533,4.304,,,,0.746,,5.269,1.503,296.814,30.036,,,3.389,1.201,362.172,36.65,,5.206,,,,14.203,71.756,5701.726,1.044,13.052,48.552,,,4155.645,420.528,,72.884,37.302,0.476,1.754,,,17.331,36.22,0.466,17.331,1.754,,0.304,,17.32,22.124,149.863,500.828,50.681,1480.943,,25.974,17.707,23.204,156.455,0.0,0.0,1546.081,,27.116,,,,0.0,0.0,0.0,0.0,0.0,,0.0,13.611,46.572,388.738,,,3841.5,-1.91,-2.045,1037.579,104.997,,67.374,2.287,0.717,,13.132,0.266,7.081,,22.604,,,0.396,,576.983,17.707,23.204,156.455,,,1546.081,,27.116,,,,,,,,,,,,,,,,
Brazil,1973,BRA,103666904,629980135424.0,-16.762,-0.721,34.559,3.583,,,,0.527,,-1.722,-0.517,284.744,29.519,,,-4.985,-1.827,335.911,34.823,,4.343,,,,17.789,102.639,6555.825,1.079,19.484,81.935,,,4846.895,502.463,,73.933,14.451,0.253,2.007,,,19.363,14.451,0.253,19.363,2.007,,0.295,,14.224,21.317,171.18,558.423,57.89,1651.251,,25.188,11.708,20.705,177.159,0.0,0.0,1708.93,,26.067,,,,0.0,0.0,0.0,0.0,0.0,,0.0,21.145,82.199,470.937,,,4542.788,1.415,1.485,1027.16,106.483,,69.294,2.397,0.751,,4.777,0.109,7.242,,23.119,,,0.353,,679.622,11.708,20.705,177.159,,,1708.93,,26.067,,,,,,,,,,,,,,,,
Brazil,1974,BRA,106167376,681263693824.0,-6.586,-0.236,31.523,3.347,,,,0.442,,6.077,1.794,294.933,31.312,,,-1.329,-0.463,323.639,34.36,,4.134,,,,11.443,77.772,7133.958,1.112,10.919,54.866,,,5249.527,557.328,,73.585,92.424,1.855,3.862,,,36.381,92.424,1.855,36.381,3.862,,0.51,,13.455,23.032,194.212,618.636,65.679,1829.301,,25.642,12.194,22.906,200.065,0.0,0.0,1884.432,,26.415,,,,0.0,0.0,0.0,0.0,0.0,,0.0,10.876,51.217,522.154,,,4918.213,4.347,4.629,1046.565,111.111,,68.941,2.506,0.785,,4.575,0.11,7.395,,23.608,,,0.331,,757.394,12.194,22.906,200.065,,,1884.432,,26.415,,,,,,,,,,,,,,,,
Brazil,1975,BRA,108700512,716641599488.0,-3.964,-0.133,29.568,3.214,,,,0.402,,18.884,5.913,342.457,37.225,,,14.876,5.111,363.12,39.471,,4.657,,,,5.536,41.928,7353.427,1.115,3.994,22.259,,,5331.962,579.587,,72.51,8.661,0.335,4.197,,,38.611,8.924,0.345,38.704,4.207,,0.525,,10.061,19.54,213.752,665.011,72.287,1966.429,,26.742,9.393,19.669,219.734,0.0,0.0,2021.464,,27.49,,,,0.0,0.0,0.0,0.0,0.0,,0.0,3.066,16.011,538.165,,,4950.896,-2.542,-2.825,996.192,108.287,,67.328,2.768,0.867,,10.447,0.262,7.978,,25.466,,,0.346,,799.321,9.393,19.669,219.734,,,2021.464,,27.49,,,,,,,,,,,,,,,,
Brazil,1976,BRA,111286504,790037659648.0,-8.237,-0.265,26.502,2.949,,,,0.337,,6.719,2.501,356.974,39.726,,,24.838,9.804,442.777,49.275,,4.539,,,,9.488,75.837,7864.011,1.108,7.711,44.69,,,5609.638,624.277,,71.333,15.217,0.639,4.836,,,43.452,15.181,0.639,43.543,4.846,,0.553,,14.7,31.421,245.173,745.041,82.913,2203.078,,28.015,13.564,31.147,250.881,0.0,0.0,2254.373,,28.667,,,,0.0,0.0,0.0,0.0,0.0,,0.0,7.721,41.55,579.715,,,5209.212,-2.614,-2.83,947.613,105.457,,66.241,2.759,0.864,,-0.327,-0.009,7.767,,24.793,,,0.315,,875.158,13.564,31.147,250.881,,,2254.373,,28.667,,,,,,,,,,,,,,,,
Brazil,1977,BRA,113939888,828975480832.0,118.01,3.48,56.431,6.43,,,,0.689,,26.833,10.66,442.216,50.386,,,27.539,13.57,551.564,62.845,,5.398,,,,6.651,58.207,8191.736,1.126,3.632,22.674,,,5678.004,646.951,,69.314,24.738,1.196,6.032,,,52.939,24.477,1.186,52.939,6.032,,0.646,,12.745,31.247,276.419,820.433,93.48,2426.01,,29.615,16.489,35.533,286.414,0.0,0.0,2513.731,,30.686,,,,0.0,0.0,0.0,0.0,0.0,,0.0,1.866,10.818,590.533,,,5182.849,-3.638,-3.837,891.872,101.62,,63.269,3.565,1.117,,29.214,0.806,9.802,,31.29,,,0.382,,933.365,16.489,35.533,286.414,,,2513.731,,30.686,,,,,,,,,,,,,,,,
Brazil,1978,BRA,116664384,870261981184.0,79.758,5.128,99.07,11.558,,,,1.12,,14.982,7.549,496.596,57.935,,,17.631,11.08,633.656,73.925,,5.612,,,,10.596,98.903,8848.187,1.186,10.154,65.688,,,6108.458,712.64,,69.036,31.597,1.906,7.938,,,68.039,31.597,1.906,68.039,7.938,,0.769,,9.912,27.399,303.819,880.697,102.746,2604.212,,29.432,14.461,33.214,319.629,0.0,0.0,2739.728,,30.964,,,,0.0,0.0,0.0,0.0,0.0,,0.0,9.522,56.234,646.767,,,5543.823,-0.565,-0.575,866.118,101.045,,62.655,4.252,1.332,,19.259,0.687,11.417,,36.445,,,0.412,,1032.268,14.461,33.214,319.629,,,2739.728,,30.964,,,,,,,,,,,,,,,,
Brazil,1979,BRA,119447304,929101316096.0,37.534,4.338,133.081,15.896,,,,1.411,,8.619,4.994,526.832,62.929,,,18.001,13.307,730.3,87.232,,5.586,,,,9.124,94.186,9430.557,1.212,6.669,47.524,,,6364.005,760.163,,67.483,9.579,0.76,8.698,,,72.82,9.579,0.76,72.82,8.698,,0.772,,13.464,40.907,344.726,975.995,116.58,2886.007,,30.603,16.099,46.663,366.291,0.0,0.0,3066.552,,32.517,,,,0.0,0.0,0.0,0.0,0.0,,0.0,6.458,41.77,688.536,,,5764.354,3.594,3.632,876.343,104.677,,61.124,5.669,1.776,,33.34,1.418,14.869,,47.464,,,0.503,,1126.455,16.099,46.663,366.291,,,3066.552,,32.517,,,,,,,,,,,,,,,,
Brazil,1980,BRA,122288384,1014791995392.0,22.423,3.564,159.137,19.461,,,,1.688,,9.083,5.716,561.335,68.645,,,-71.915,-62.733,200.341,24.499,,5.953,,,,2.367,26.667,9429.53,1.136,-1.768,-13.442,,,6106.232,746.721,,64.756,16.9,1.47,10.168,,,83.148,16.9,1.47,83.148,10.168,,0.882,,10.574,36.451,381.177,1054.123,128.907,3117.03,,33.056,11.859,40.109,406.401,0.0,0.0,3323.298,,35.244,,,,0.0,0.0,0.0,0.0,0.0,,0.0,-2.996,-20.628,667.908,,,5461.749,9.781,10.239,939.709,114.916,,57.922,5.764,1.806,,1.66,0.094,14.764,,47.131,,,0.5,,1153.122,11.859,40.109,406.401,,,3323.298,,35.244,,,,,,,,,,,,,,,,
Brazil,1981,BRA,125168064,971272355840.0,-8.442,-1.643,142.351,17.818,,,,1.577,,-2.166,-1.487,536.541,67.158,,,37.734,9.245,269.59,33.744,,5.943,,,,-2.002,-23.084,9028.166,1.163,-3.636,-27.153,,,5748.82,719.569,,63.676,-10.269,-1.044,9.124,,,72.893,-10.269,-1.044,72.893,9.124,,0.807,,1.441,5.494,386.671,1044.715,130.765,3089.212,,34.217,0.189,4.069,410.469,0.0,0.0,3279.346,,36.324,,,,0.0,0.0,0.0,0.0,0.0,,0.0,-3.686,-24.622,643.287,,,5139.385,16.791,19.296,1072.248,134.211,,56.926,5.981,1.874,,3.773,0.217,14.969,,47.784,,,0.529,,1130.038,0.189,4.069,410.469,,,3279.346,,36.324,,,,,,,,,,,,,,,,
Brazil,1982,BRA,128065104,978935414784.0,39.22,6.988,193.697,24.806,,,,2.088,,5.709,3.834,554.342,70.992,,,10.227,3.451,290.439,37.195,,5.975,,,,5.144,58.124,9277.8,1.214,2.711,19.508,,,5771.102,739.077,,62.203,42.889,3.913,13.037,,,101.8,42.889,3.913,101.8,13.037,,1.097,,7.928,30.655,417.326,1102.033,141.132,3258.7,,35.124,11.738,38.616,449.086,0.0,0.0,3506.698,,37.797,,,,0.0,0.0,0.0,0.0,0.0,,0.0,1.828,11.761,655.048,,,5114.96,21.855,29.332,1277.033,163.543,,55.131,6.954,2.178,,16.271,0.973,17.011,,54.302,,,0.585,,1188.162,11.738,38.616,449.086,,,3506.698,,37.797,,,,,,,,,,,,,,,,
Brazil,1983,BRA,130977376,950507864064.0,43.669,10.833,272.095,35.638,,,,2.965,,12.459,8.845,609.547,79.837,,,6.692,2.489,302.983,39.684,,6.643,,,,1.147,13.625,9175.53,1.264,-4.109,-30.365,,,5410.946,708.712,,58.971,35.226,4.592,17.629,,,134.599,35.226,4.592,134.599,17.629,,1.467,,7.329,30.584,447.91,1156.498,151.475,3419.75,,37.27,13.075,43.99,493.075,0.0,0.0,3764.583,,41.029,,,,0.0,0.0,0.0,0.0,0.0,,0.0,-6.687,-43.802,611.245,,,4666.801,26.786,43.807,1583.104,207.351,,50.861,9.527,2.984,,36.997,2.573,22.786,,72.738,,,0.793,,1201.787,13.075,43.99,493.075,,,3764.583,,41.029,,,,,,,,,,,,,,,,
Brazil,1984,BRA,133888776,1001891168256.0,23.856,8.502,329.679,44.14,,,,3.449,,23.491,18.754,736.367,98.591,,,12.235,4.855,332.658,44.539,,7.704,,,,6.483,77.912,9557.922,1.277,2.888,20.468,,,5446.156,729.179,,56.981,16.389,2.889,20.519,,,153.251,16.389,2.889,153.251,20.519,,1.603,,9.981,44.704,492.614,1244.264,166.593,3679.276,,38.495,13.22,57.444,550.519,12.271,1.643,4111.765,,43.019,,,,4.662,4.662,12.271,1.643,34.82,,0.364,-0.192,-1.176,610.069,,,4556.538,39.974,82.887,2167.755,290.238,,47.673,9.103,2.852,,-4.449,-0.424,21.299,,67.99,,,0.711,,1279.698,12.355,52.782,545.857,,,4076.945,,42.655,,,,,,,,,,,,,,,,
Brazil,1985,BRA,136783184,1080097308672.0,22.545,9.951,395.455,54.092,,,,3.944,,18.213,17.957,852.064,116.548,36.152,4.945,2.054,0.915,332.306,45.454,2.553,8.497,,193.682,14.12,7.186,91.955,10027.937,1.27,5.697,41.545,64.768,8.859,5634.639,770.724,4.574,56.189,25.445,5.221,25.74,0.0,0.0,188.177,25.445,5.221,188.177,25.74,0.0,1.877,,7.072,34.839,527.453,1304.071,178.375,3856.124,92.097,38.454,11.005,50.41,600.929,1351.212,184.823,4393.297,95.426,43.811,,,105.782,4.932,9.594,24.718,3.381,70.138,1.746,0.699,3.011,18.367,628.436,28.616,3.914,4594.397,18.09,52.503,2505.728,342.741,2.021,45.816,9.791,3.067,,7.555,0.688,22.423,,71.58,1.584,,0.714,1415.98,1371.653,10.276,45.478,591.336,1326.494,181.442,4323.159,93.68,43.111,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1986,BRA,139643360,1160963031040.0,28.416,15.37,497.425,69.462,,,,4.801,,1.239,1.444,844.956,117.993,44.286,6.184,-5.175,-2.352,308.656,43.102,3.06,8.155,,202.129,13.97,5.482,75.198,10361.041,1.246,7.35,56.649,117.241,16.372,5924.902,827.373,8.1,57.184,16.503,4.248,29.987,0.0,0.0,214.741,16.463,4.238,214.669,29.977,0.0,2.073,,2.267,11.958,539.411,1306.321,182.419,3862.776,90.249,37.282,6.824,18.548,619.477,1330.224,185.757,4436.14,91.9,42.816,,,-95.741,-9.185,0.409,1.031,0.144,2.926,0.071,0.028,8.109,50.957,679.394,72.955,10.188,4865.205,5.144,17.63,2580.655,360.371,5.04,46.957,10.196,3.194,,4.134,0.405,22.872,,73.012,1.58,,0.705,1447.465,1446.851,8.297,27.733,619.069,1329.193,185.613,4433.213,91.829,42.787,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1987,BRA,142466272,1201712791552.0,1.243,0.863,493.628,70.325,,,,4.73,,4.714,5.562,867.256,123.555,37.974,5.41,-8.902,-3.837,275.608,39.265,2.661,8.309,,203.331,13.674,2.771,40.099,10437.202,1.237,3.178,26.29,92.603,13.193,5992.04,853.664,6.488,57.41,11.629,3.487,33.475,0.0,0.0,234.965,11.701,3.508,235.036,33.485,0.0,2.251,,1.744,9.406,548.817,1302.765,185.6,3852.26,91.28,36.909,2.055,13.808,633.286,1334.623,190.139,4445.163,93.512,42.59,,,575.694,2.352,2.761,6.83,0.973,19.379,0.479,0.186,2.538,17.241,696.634,54.629,7.783,4889.818,-0.516,-1.86,2516.466,358.512,3.828,46.85,11.382,3.566,,11.64,1.187,25.028,,79.896,1.754,,0.765,1427.225,1486.949,1.731,11.456,630.525,1327.793,189.166,4425.784,93.033,42.404,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1988,BRA,145253984,1200534847488.0,5.307,3.732,509.849,74.058,,,,4.831,,2.196,2.713,869.29,126.268,32.458,4.715,8.935,3.508,294.472,42.773,2.193,8.237,,214.953,14.023,3.088,45.915,10552.992,1.277,0.473,4.041,82.009,11.912,5904.858,857.704,5.542,55.954,0.666,0.223,33.698,0.034,0.005,231.991,0.636,0.213,231.991,33.698,0.002,2.198,,7.27,39.899,588.716,1370.654,199.093,4053.01,92.622,38.406,6.386,41.874,675.16,1397.833,203.041,4648.134,94.458,44.046,,,-37.513,-1.036,1.725,4.186,0.608,11.877,0.283,0.113,0.159,1.105,697.739,49.516,7.192,4803.578,-2.278,-8.168,2411.936,350.343,3.346,45.519,10.661,3.34,,-6.336,-0.721,22.993,,73.397,1.554,,0.696,1479.841,1532.864,6.551,42.91,673.435,1393.647,202.433,4636.257,94.175,43.933,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1989,BRA,148003424,1238775496704.0,8.108,6.005,540.948,80.062,,,,5.079,,-0.773,-0.976,846.544,125.291,36.815,5.449,-9.749,-4.17,260.828,38.603,2.457,7.949,,221.739,14.067,2.833,43.42,10650.324,1.272,2.005,17.196,79.835,11.816,5911.348,874.9,5.329,55.504,2.527,0.852,34.549,1.453,0.215,233.435,2.527,0.852,233.435,34.549,0.097,2.192,,2.811,16.55,605.266,1383.009,204.69,4089.542,92.311,38.398,4.651,26.225,701.385,1418.367,209.923,4738.976,94.671,44.496,,,200.987,3.467,5.193,12.365,1.83,35.085,0.825,0.329,2.482,17.32,715.059,41.568,6.152,4831.369,6.8,23.822,2528.087,374.166,2.774,45.364,10.864,3.403,,1.898,0.202,22.994,,73.401,1.535,,0.689,1498.202,1576.284,4.219,22.757,696.192,1406.002,208.093,4703.891,93.846,44.167,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1990,BRA,150706448,1185475198976.0,-7.819,-6.26,489.705,73.802,,,,4.713,,-10.911,-13.671,740.65,111.621,30.659,4.621,-49.174,-18.983,130.192,19.621,2.074,7.128,,222.82,14.229,-0.653,-10.293,10391.007,1.321,-1.441,-12.61,66.461,10.016,5721.654,862.29,4.495,55.064,-8.955,-3.094,31.455,2.161,0.326,208.718,-8.955,-3.094,208.718,31.455,0.146,2.009,,0.986,5.967,611.233,1371.594,206.708,4055.787,92.769,39.032,-1.165,2.317,703.701,1412.043,212.804,4669.352,95.505,44.936,,,22.24,1.155,6.348,14.843,2.237,42.118,1.004,0.405,0.581,4.155,719.214,33.641,5.07,4772.286,6.078,22.74,2633.636,396.906,2.275,45.927,12.319,3.859,,13.396,1.455,25.606,,81.741,1.732,,0.787,1478.504,1565.992,-1.314,1.162,697.354,1397.2,210.567,4627.233,94.501,44.531,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1991,BRA,153336448,1212665823232.0,1.715,1.266,489.562,75.068,,,,4.644,,14.641,16.343,834.528,127.964,36.089,5.534,19.621,3.85,153.065,23.47,2.361,7.916,,234.376,14.498,3.231,50.603,10542.793,1.333,2.134,18.398,72.733,11.153,5743.503,880.688,4.758,54.478,3.96,1.245,32.701,2.433,0.373,213.26,3.96,1.245,213.26,32.701,0.159,2.023,,5.357,32.746,643.979,1420.288,217.782,4199.778,92.92,39.836,4.077,32.204,735.906,1455.777,223.224,4799.289,95.242,45.522,,,-35.539,-2.256,4.092,9.404,1.442,26.684,0.615,0.253,0.113,0.81,720.024,34.212,5.246,4695.715,-1.165,-4.625,2558.3,392.281,2.238,44.54,12.768,4.0,,3.642,0.449,26.084,,83.265,1.706,,0.79,1528.51,1616.594,4.389,34.46,731.814,1446.373,221.782,4772.604,94.626,45.269,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,1992,BRA,155900784,1220990205952.0,-1.954,-1.467,472.101,73.601,,,,4.49,,-2.957,-3.784,796.532,124.18,32.12,5.007,-6.383,-1.498,140.938,21.972,2.071,7.575,,241.762,14.748,1.405,22.711,10515.058,1.343,0.439,3.867,75.244,11.731,5673.835,884.555,4.852,53.959,13.282,4.343,37.044,2.502,0.39,237.613,13.282,4.343,237.613,37.044,0.161,2.26,,2.553,16.444,660.423,1432.597,223.343,4236.174,92.381,40.287,1.791,18.845,754.75,1475.499,230.031,4841.223,95.148,46.041,,,21.983,0.899,4.991,11.283,1.759,32.015,0.728,0.304,0.459,3.307,723.331,40.623,6.333,4639.69,1.514,5.94,2554.319,398.22,2.62,44.124,15.736,4.929,,23.246,2.968,31.619,,100.933,2.039,,0.96,1550.742,1639.306,1.692,17.945,749.759,1464.216,228.272,4809.208,94.42,45.736,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
